target_id,enemy_id,wait_category,check_skills,punish_window,target_action,reset_action
Cassidy,Illari,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Jetpack Cat,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Juno,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Baptiste,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Mercy,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Kiriko,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Brigitte,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Moira,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Lúcio,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Ana,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Wuyang,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Zenyatta,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Cassidy,Mizuki,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,フラッシュバン後にピースキーパーで確定する,コンバット・ロールで遮蔽へ戻る
Ashe,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Winston,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Doomfist,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Hazard,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Wrecking Ball,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Zarya,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Junker Queen,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Domina,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Mauga,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Ramattra,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Roadhog,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Orisa,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Sigma,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
Ashe,Reinhardt,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,ダイナマイトかスコープ射撃で逃げ先を撃つ,コーチ・ガンで距離を作る
