target_id,enemy_id,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Sojourn,Kiriko,punish_late,7.3,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,キリコは先に追わず、移動・防御・救助を使った後にレールガンが溜まった瞬間に撃破対象へ切り替える。
Sojourn,Brigitte,pressure_only,6.7,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ブリギッテは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,Moira,pressure_only,6.5,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,モイラは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,Lúcio,pressure_only,6.4,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ルシオは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,Ana,focus_first,7.9,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,アナはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,Wuyang,focus_first,7.0,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ウーヤンはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,Zenyatta,focus_first,7.6,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ゼニヤッタはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,Mizuki,focus_first,7.0,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ミズキはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Cassidy,D.Va,pressure_only,5.7,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,D.Vaは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Winston,pressure_only,5.5,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ウィンストンは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Doomfist,pressure_only,6.1,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ドゥームフィストは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Hazard,pressure_only,6.6,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ハザードは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Wrecking Ball,pressure_only,5.6,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,レッキング・ボールは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Zarya,pressure_only,5.0,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ザリアは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Junker Queen,pressure_only,5.5,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ジャンカー・クイーンは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Domina,pressure_only,4.9,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ドミナは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Mauga,pressure_only,5.1,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,マウガは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
Cassidy,Ramattra,pressure_only,4.9,距離を詰めた敵と、遮蔽から離れたサポート,タンクは足止めと削りに留める,遠距離・空中を長く追わない,フラッシュバンや移動スキル使用後の硬直にピースキーパーを合わせる,ラマットラは倒し切りより、タンクは足止めと削りに留める対象。深追いせず回復・防御を使わせる。
