target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_pattern,learning_goal,bronze,silver,gold,platinum,diamond_plus,quality_note
Ashe,アッシュ,Zenyatta,ゼニヤッタ,サポート,support,ゼニヤッタの救助・回復を使わせ、本命のキルを狙うタイミングを作る。,ゼニヤッタだけを深追いしない。まず撃てる敵をザ・ヴァイパーで削り、回復先を動かす。,不和のオーブを確認するまでB.O.B.を急がない。ダイナマイトで防御・救助・移動スキルを使わせてから次の射線を作る。,ゼニヤッタが味方を助けた直後に、同じ対象を追うか逆側のサポートへ切り替えるか決める。,ゼニヤッタに防御・救助・移動スキルを使わせる役と倒し切る役を分ける。自分は短い射線で回復先を撃つ。,ゼニヤッタの救助タイミングを読んで、B.O.B.やダイナマイトを二段目の圧に回す。先撃ちで受けを誘発しない。,five_tier_rank_specific_advice_v50_9
Ashe,アッシュ,Mizuki,ミズキ,サポート,support,ミズキの救助・回復を使わせ、本命のキルを狙うタイミングを作る。,ミズキだけを深追いしない。まず撃てる敵をザ・ヴァイパーで削り、回復先を動かす。,防御・救助スキルを確認するまでB.O.B.を急がない。ダイナマイトで防御・救助・移動スキルを使わせてから次の射線を作る。,ミズキが味方を助けた直後に、同じ対象を追うか逆側のサポートへ切り替えるか決める。,ミズキに防御・救助・移動スキルを使わせる役と倒し切る役を分ける。自分は短い射線で回復先を撃つ。,ミズキの救助タイミングを読んで、B.O.B.やダイナマイトを二段目の圧に回す。先撃ちで受けを誘発しない。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,D.Va,D.Va,タンク,air_or_long,D.Vaの射線を長く受けず、1回のピークで圧を返す。,D.Vaと長く見合わない。1回撃ったら遮蔽へ戻り、開けた場所で立ち止まらない。,ディフェンス・マトリックスや再ピークを見てから近距離火力を合わせる。先に撃って外したら、シャドウ・ステップで次の遮蔽へ戻る。,D.Vaの照準が味方へ向いた瞬間だけピークする。正面勝負ではなく、短い別射線で体力を削る。,高台や別射線は維持より再確保を重視する。圧を受けたら降り、次のピーク位置を変える。,D.Vaが見ている射線を先に読み、味方の前進と同時に横射線を作る。デス・ブロッサムは射線を割った後に使う。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Winston,ウィンストン,タンク,air_or_long,ウィンストンの射線を長く受けず、1回のピークで圧を返す。,ウィンストンと長く見合わない。1回撃ったら遮蔽へ戻り、開けた場所で立ち止まらない。,ジャンプ・パックや再ピークを見てから近距離火力を合わせる。先に撃って外したら、シャドウ・ステップで次の遮蔽へ戻る。,ウィンストンの照準が味方へ向いた瞬間だけピークする。正面勝負ではなく、短い別射線で体力を削る。,高台や別射線は維持より再確保を重視する。圧を受けたら降り、次のピーク位置を変える。,ウィンストンが見ている射線を先に読み、味方の前進と同時に横射線を作る。デス・ブロッサムは射線を割った後に使う。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Doomfist,ドゥームフィスト,タンク,air_or_long,ドゥームフィストの射線を長く受けず、1回のピークで圧を返す。,ドゥームフィストと長く見合わない。1回撃ったら遮蔽へ戻り、開けた場所で立ち止まらない。,パワー・ブロックや再ピークを見てから近距離火力を合わせる。先に撃って外したら、シャドウ・ステップで次の遮蔽へ戻る。,ドゥームフィストの照準が味方へ向いた瞬間だけピークする。正面勝負ではなく、短い別射線で体力を削る。,高台や別射線は維持より再確保を重視する。圧を受けたら降り、次のピーク位置を変える。,ドゥームフィストが見ている射線を先に読み、味方の前進と同時に横射線を作る。デス・ブロッサムは射線を割った後に使う。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Hazard,ハザード,タンク,mobile,ハザードを追い切るより、入ってきた瞬間を止める。,ハザードを一人で追わない。味方側の遮蔽に戻りながらヘルファイア・ショットガンを当て、帰らせれば成功とする。,移動・防御スキルを見てから近距離火力を使う。外した時はシャドウ・ステップを退路として残し、同じ場所で撃ち続けない。,ハザードが味方サポートへ入る瞬間だけ照準を合わせる。先撃ちより、接近後の硬直に近距離火力を置く。,ハザードを追い返した直後に射線を切り替える。次の接近前に敵サポートか別のダメージへ先に体力差を作る。,ハザードの最初の接近ルートを読んで立つ。デス・ブロッサムは迎撃後の人数差作りに使い、混戦へ先撃ちしない。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Wrecking Ball,レッキング・ボール,タンク,air_or_long,レッキング・ボールの射線を長く受けず、1回のピークで圧を返す。,レッキング・ボールと長く見合わない。1回撃ったら遮蔽へ戻り、開けた場所で立ち止まらない。,グラップリング・クローや再ピークを見てから近距離火力を合わせる。先に撃って外したら、シャドウ・ステップで次の遮蔽へ戻る。,レッキング・ボールの照準が味方へ向いた瞬間だけピークする。正面勝負ではなく、短い別射線で体力を削る。,高台や別射線は維持より再確保を重視する。圧を受けたら降り、次のピーク位置を変える。,レッキング・ボールが見ている射線を先に読み、味方の前進と同時に横射線を作る。デス・ブロッサムは射線を割った後に使う。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Zarya,ザリア,タンク,frontline,ザリアは倒し切りより、資源を使わせて後衛へ切り替える。,ザリアだけを撃ち続けない。遮蔽からヘルファイア・ショットガンで削り、見えたダメージかサポートへ一度照準を移す。,バリアを見てから近距離火力で撃破圏内へ入れる。開幕の先撃ちは減らし、敵の防御を先に使わせる。,味方タンクが圧をかけた瞬間にピークする。自分だけ先に顔を出して削られない。,ザリアを撃つ目的を削り、撃破、アルティメット確認のどれかに決める。目的が消えたら射線を変える。,ザリアの防御・移動リソースを数え、次のピークで誰を倒すか先に決める。デス・ブロッサムは相手の受けが薄い側へ切る。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Junker Queen,ジャンカー・クイーン,タンク,frontline,ジャンカー・クイーンは倒し切りより、資源を使わせて後衛へ切り替える。,ジャンカー・クイーンだけを撃ち続けない。遮蔽からヘルファイア・ショットガンで削り、見えたダメージかサポートへ一度照準を移す。,コマンディング・シャウトを見てから近距離火力で撃破圏内へ入れる。開幕の先撃ちは減らし、敵の防御を先に使わせる。,味方タンクが圧をかけた瞬間にピークする。自分だけ先に顔を出して削られない。,ジャンカー・クイーンを撃つ目的を削り、撃破、アルティメット確認のどれかに決める。目的が消えたら射線を変える。,ジャンカー・クイーンの防御・移動リソースを数え、次のピークで誰を倒すか先に決める。デス・ブロッサムは相手の受けが薄い側へ切る。,five_tier_rank_specific_advice_v50_9
Reaper,リーパー,Domina,ドミナ,タンク,frontline,ドミナは倒し切りより、資源を使わせて後衛へ切り替える。,ドミナだけを撃ち続けない。遮蔽からヘルファイア・ショットガンで削り、見えたダメージかサポートへ一度照準を移す。,防御スキルを見てから近距離火力で撃破圏内へ入れる。開幕の先撃ちは減らし、敵の防御を先に使わせる。,味方タンクが圧をかけた瞬間にピークする。自分だけ先に顔を出して削られない。,ドミナを撃つ目的を削り、撃破、アルティメット確認のどれかに決める。目的が消えたら射線を変える。,ドミナの防御・移動リソースを数え、次のピークで誰を倒すか先に決める。デス・ブロッサムは相手の受けが薄い側へ切る。,five_tier_rank_specific_advice_v50_9
