target_id,target_ja,enemy_id,enemy_ja,enemy_role,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Sojourn,ソジョーン,Symmetra,シンメトラ,ダメージ,focus_first,6.7,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,シンメトラはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Junkrat,ジャンクラット,ダメージ,focus_first,7.0,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ジャンクラットはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Torbjörn,トールビョーン,ダメージ,focus_first,6.6,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,トールビョーンはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Bastion,バスティオン,ダメージ,pressure_only,6.5,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,バスティオンは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,ソジョーン,Mei,メイ,ダメージ,punish_late,7.0,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,メイは先に追わず、移動・防御・救助を使った後にレールガンが溜まった瞬間に撃破対象へ切り替える。
Sojourn,ソジョーン,Illari,イラリー,サポート,focus_first,7.3,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,イラリーはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Jetpack Cat,ジェットパック・キャット,サポート,punish_late,8.0,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ジェットパック・キャットは先に追わず、移動・防御・救助を使った後にレールガンが溜まった瞬間に撃破対象へ切り替える。
Sojourn,ソジョーン,Juno,ジュノ,サポート,focus_first,8.2,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ジュノはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Baptiste,バティスト,サポート,focus_first,7.4,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,バティストはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Mercy,マーシー,サポート,pressure_only,6.6,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,マーシーは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,ソジョーン,Lifeweaver,ライフウィーバー,サポート,pressure_only,6.7,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ライフウィーバーは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,ソジョーン,Kiriko,キリコ,サポート,punish_late,7.3,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,キリコは先に追わず、移動・防御・救助を使った後にレールガンが溜まった瞬間に撃破対象へ切り替える。
Sojourn,ソジョーン,Brigitte,ブリギッテ,サポート,pressure_only,6.7,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ブリギッテは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,ソジョーン,Moira,モイラ,サポート,pressure_only,6.5,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,モイラは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,ソジョーン,Lúcio,ルシオ,サポート,pressure_only,6.4,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ルシオは倒し切りより、大型タンクはチャージ源として撃つ対象。深追いせず回復・防御を使わせる。
Sojourn,ソジョーン,Ana,アナ,サポート,focus_first,7.9,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,アナはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Wuyang,ウーヤン,サポート,focus_first,7.0,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ウーヤンはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
Sojourn,ソジョーン,Zenyatta,ゼニヤッタ,サポート,focus_first,7.6,レールガンで倒せるダメージ・サポート,大型タンクはチャージ源として撃つ,横移動の速い敵へ未チャージで深追いしない,レールガンが溜まった瞬間に撃破対象へ切り替える,ゼニヤッタはレールガンで倒せるダメージ・サポートに該当するため、人数差を作る最初の候補にする。
