target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus,taxonomy_version
Sojourn,ソジョーン,Mauga,マウガ,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,マウガを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,マウガだけを撃ち続け、後衛の支援線を放置する。,ソジョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sojourn,ソジョーン,Ramattra,ラマットラ,タンク,ストールワート,盾割り・正面資源,高耐久削り,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,ラマットラのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,ラマットラだけを撃ち続け、後衛の支援線を放置する。,ソジョーン視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Sojourn,ソジョーン,Roadhog,ロードホッグ,タンク,ブルーザー,高耐久削り,長射線管理,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ロードホッグを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,ロードホッグだけを撃ち続け、後衛の支援線を放置する。,ソジョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sojourn,ソジョーン,Orisa,オリーサ,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,オリーサを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,オリーサだけを撃ち続け、後衛の支援線を放置する。,ソジョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sojourn,ソジョーン,Sigma,シグマ,タンク,ストールワート,盾割り・正面資源,長射線管理,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,シグマのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,シグマだけを撃ち続け、後衛の支援線を放置する。,ソジョーン視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Sojourn,ソジョーン,Reinhardt,ラインハルト,タンク,ストールワート,盾割り・正面資源,高耐久削り,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,ラインハルトのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,ラインハルトだけを撃ち続け、後衛の支援線を放置する。,ソジョーン視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Sojourn,ソジョーン,Ashe,アッシュ,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,アッシュの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,アッシュの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sojourn,ソジョーン,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ウィドウメイカーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ウィドウメイカーの得意射線で正面から長く撃ち合う。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sojourn,ソジョーン,Emre,エムレ,ダメージ,スペシャリスト,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,エムレの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,エムレの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sojourn,ソジョーン,Cassidy,キャスディ,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,キャスディの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,キャスディの得意射線で正面から長く撃ち合う。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sojourn,ソジョーン,Sojourn,ソジョーン,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ソジョーンの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ソジョーンの得意射線で正面から長く撃ち合う。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sojourn,ソジョーン,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ソルジャー76の主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ソルジャー76のスキルが残っている状態で同じピークを繰り返す。,ソジョーン視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。,v50.12
Sojourn,ソジョーン,Hanzo,ハンゾー,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ハンゾーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ハンゾーの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sojourn,ソジョーン,Freja,フレイヤ,ダメージ,リコン,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,フレイヤの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,フレイヤの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソジョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
